seqnames,start,end,width,strand,element_name,LTR_class,fullName
chr18,50886608,50886971,364,-,MTEa,MTE,chr18:50886608-50886971:-|MTEa|MTE
chr9,41973345,41973733,389,+,MTEa,MTE,chr9:41973345-41973733:+|MTEa|MTE
chr4,54851513,54851882,370,-,MTEb,MTE,chr4:54851513-54851882:-|MTEb|MTE
chr5,5026869,5027244,376,-,MTEa,MTE,chr5:5026869-5027244:-|MTEa|MTE
chr11,114929156,114929538,383,-,MTEa,MTE,chr11:114929156-114929538:-|MTEa|MTE
chr6,54136537,54136917,381,-,MTEa,MTE,chr6:54136537-54136917:-|MTEa|MTE
chr13,46965397,46965775,379,-,MTEa,MTE,chr13:46965397-46965775:-|MTEa|MTE
chr3,10820387,10820762,376,-,MTEb,MTE,chr3:10820387-10820762:-|MTEb|MTE
chr2,162077489,162077867,379,-,MTEa,MTE,chr2:162077489-162077867:-|MTEa|MTE
chr9,124131355,124131717,363,-,MTEb,MTE,chr9:124131355-124131717:-|MTEb|MTE
chr12,57994025,57994404,380,-,MTEa,MTE,chr12:57994025-57994404:-|MTEa|MTE
chr2,142763262,142763628,367,+,MTEb,MTE,chr2:142763262-142763628:+|MTEb|MTE
chr12,90052294,90052678,385,-,MTEa,MTE,chr12:90052294-90052678:-|MTEa|MTE
chr3,8760324,8760703,380,+,MTEb,MTE,chr3:8760324-8760703:+|MTEb|MTE
chr11,81473120,81473507,388,+,MTEa,MTE,chr11:81473120-81473507:+|MTEa|MTE
chr11,75867616,75867978,363,+,MTEa,MTE,chr11:75867616-75867978:+|MTEa|MTE
chr10,115668825,115669190,366,-,MTEa,MTE,chr10:115668825-115669190:-|MTEa|MTE
chr9,82542389,82542753,365,+,MTEb,MTE,chr9:82542389-82542753:+|MTEb|MTE
chr17,50528480,50528853,374,+,MTEa,MTE,chr17:50528480-50528853:+|MTEa|MTE
chr1,83013272,83013644,373,+,MTEa,MTE,chr1:83013272-83013644:+|MTEa|MTE
chr18,15427879,15428241,363,-,MTEa,MTE,chr18:15427879-15428241:-|MTEa|MTE
chrX,168867777,168868161,385,+,MTEa,MTE,chrX:168867777-168868161:+|MTEa|MTE
chr1,102565935,102566300,366,-,MTEa,MTE,chr1:102565935-102566300:-|MTEa|MTE
chr6,103504039,103504430,392,+,MTEa,MTE,chr6:103504039-103504430:+|MTEa|MTE
chr16,53662549,53662914,366,-,MTEa,MTE,chr16:53662549-53662914:-|MTEa|MTE
chr13,72690000,72690362,363,+,MTEa,MTE,chr13:72690000-72690362:+|MTEa|MTE
chr11,81343135,81343518,384,+,MTEa,MTE,chr11:81343135-81343518:+|MTEa|MTE
chr18,55660592,55660959,368,-,MTEa,MTE,chr18:55660592-55660959:-|MTEa|MTE
chr12,28373890,28374278,389,-,MTEa,MTE,chr12:28373890-28374278:-|MTEa|MTE
chr11,61443337,61443727,391,+,MTEa,MTE,chr11:61443337-61443727:+|MTEa|MTE
chr3,127232433,127232803,371,+,MTEa,MTE,chr3:127232433-127232803:+|MTEa|MTE
chr1,115498502,115498884,383,+,MTEa,MTE,chr1:115498502-115498884:+|MTEa|MTE
chr9,120756395,120756774,380,-,MTEa,MTE,chr9:120756395-120756774:-|MTEa|MTE
chr10,94354041,94354401,361,-,MTEa,MTE,chr10:94354041-94354401:-|MTEa|MTE
chr5,51129567,51129935,369,-,MTEb,MTE,chr5:51129567-51129935:-|MTEb|MTE
chr11,44064464,44064824,361,-,MTEa,MTE,chr11:44064464-44064824:-|MTEa|MTE
chr14,24951494,24951867,374,+,MTEa,MTE,chr14:24951494-24951867:+|MTEa|MTE
chr3,28597748,28598136,389,-,MTEb,MTE,chr3:28597748-28598136:-|MTEb|MTE
chr4,128199002,128199381,380,-,MTEb,MTE,chr4:128199002-128199381:-|MTEb|MTE
chr16,40331030,40331404,375,+,MTEa,MTE,chr16:40331030-40331404:+|MTEa|MTE
chr9,36482974,36483368,395,-,MTEb,MTE,chr9:36482974-36483368:-|MTEb|MTE
chr11,52660311,52660698,388,-,MTEb,MTE,chr11:52660311-52660698:-|MTEb|MTE
chrX,166605811,166606182,372,-,MTEa,MTE,chrX:166605811-166606182:-|MTEa|MTE
chr3,32097028,32097391,364,-,MTEb,MTE,chr3:32097028-32097391:-|MTEb|MTE
chr7,114715176,114715537,362,-,MTEb,MTE,chr7:114715176-114715537:-|MTEb|MTE
chr4,78109521,78109885,365,-,MTEb,MTE,chr4:78109521-78109885:-|MTEb|MTE
chr5,25654735,25655106,372,-,MTEa,MTE,chr5:25654735-25655106:-|MTEa|MTE
chr16,56490349,56490716,368,-,MTEa,MTE,chr16:56490349-56490716:-|MTEa|MTE
chr15,10800253,10800647,395,-,MTEa,MTE,chr15:10800253-10800647:-|MTEa|MTE
chr5,65243705,65244071,367,-,MTEa,MTE,chr5:65243705-65244071:-|MTEa|MTE
chr5,46309427,46309792,366,-,MTEa,MTE,chr5:46309427-46309792:-|MTEa|MTE
chr18,22616550,22616915,366,-,MTEa,MTE,chr18:22616550-22616915:-|MTEa|MTE
chr5,81764708,81765083,376,-,MTEb,MTE,chr5:81764708-81765083:-|MTEb|MTE
chr7,142625539,142625911,373,+,MTEa,MTE,chr7:142625539-142625911:+|MTEa|MTE
chr11,53464627,53464997,371,-,MTEa,MTE,chr11:53464627-53464997:-|MTEa|MTE
chr3,71449543,71449934,392,+,MTEa,MTE,chr3:71449543-71449934:+|MTEa|MTE
chr9,34454811,34455192,382,+,MTEb,MTE,chr9:34454811-34455192:+|MTEb|MTE
chr4,95036155,95036540,386,-,MTEa,MTE,chr4:95036155-95036540:-|MTEa|MTE
chr2,107521416,107521791,376,+,MTEb,MTE,chr2:107521416-107521791:+|MTEb|MTE
chr7,56409796,56410188,393,-,MTEa,MTE,chr7:56409796-56410188:-|MTEa|MTE
chr7,137560798,137561159,362,-,MTEa,MTE,chr7:137560798-137561159:-|MTEa|MTE
chr16,70336419,70336804,386,+,MTEb,MTE,chr16:70336419-70336804:+|MTEb|MTE
chr5,56241235,56241611,377,-,MTEa,MTE,chr5:56241235-56241611:-|MTEa|MTE
chr6,102365568,102365961,394,-,MTEb,MTE,chr6:102365568-102365961:-|MTEb|MTE
chr18,27133119,27133481,363,+,MTEa,MTE,chr18:27133119-27133481:+|MTEa|MTE
chr4,152976255,152976616,362,+,MTEa,MTE,chr4:152976255-152976616:+|MTEa|MTE
chr19,57915157,57915545,389,-,MTEa,MTE,chr19:57915157-57915545:-|MTEa|MTE
chr7,129430328,129430703,376,-,MTEa,MTE,chr7:129430328-129430703:-|MTEa|MTE
chrX,116069572,116069938,367,+,MTEa,MTE,chrX:116069572-116069938:+|MTEa|MTE
chr6,82979425,82979799,375,+,MTEa,MTE,chr6:82979425-82979799:+|MTEa|MTE
chr6,37326210,37326583,374,+,MTEb,MTE,chr6:37326210-37326583:+|MTEb|MTE
chr6,104266793,104267171,379,+,MTEa,MTE,chr6:104266793-104267171:+|MTEa|MTE
chr3,118994348,118994720,373,-,MTEa,MTE,chr3:118994348-118994720:-|MTEa|MTE
chr14,40305719,40306084,366,-,MTEa,MTE,chr14:40305719-40306084:-|MTEa|MTE
chr10,22270427,22270788,362,+,MTEa,MTE,chr10:22270427-22270788:+|MTEa|MTE
chr14,74536684,74537066,383,+,MTEb,MTE,chr14:74536684-74537066:+|MTEb|MTE
chr14,62589259,62589626,368,-,MTEa,MTE,chr14:62589259-62589626:-|MTEa|MTE
chr6,101536967,101537329,363,+,MTEb,MTE,chr6:101536967-101537329:+|MTEb|MTE
chr7,56376034,56376416,383,-,MTEa,MTE,chr7:56376034-56376416:-|MTEa|MTE
chr7,54297769,54298154,386,-,MTEb,MTE,chr7:54297769-54298154:-|MTEb|MTE
chr2,68879089,68879477,389,-,MTEa,MTE,chr2:68879089-68879477:-|MTEa|MTE
chr6,40027583,40027947,365,+,MTEa,MTE,chr6:40027583-40027947:+|MTEa|MTE
chr3,76571150,76571534,385,+,MTEa,MTE,chr3:76571150-76571534:+|MTEa|MTE
chr6,100032054,100032427,374,-,MTEa,MTE,chr6:100032054-100032427:-|MTEa|MTE
chr3,82179471,82179842,372,+,MTEa,MTE,chr3:82179471-82179842:+|MTEa|MTE
chr14,29680332,29680695,364,-,MTEa,MTE,chr14:29680332-29680695:-|MTEa|MTE
chr10,28494389,28494750,362,-,MTEa,MTE,chr10:28494389-28494750:-|MTEa|MTE
chr7,136044244,136044605,362,-,MTEa,MTE,chr7:136044244-136044605:-|MTEa|MTE
chr3,78005792,78006158,367,+,MTEa,MTE,chr3:78005792-78006158:+|MTEa|MTE
chr8,127654241,127654602,362,+,MTEb,MTE,chr8:127654241-127654602:+|MTEb|MTE
chr10,106226699,106227060,362,-,MTEb,MTE,chr10:106226699-106227060:-|MTEb|MTE
chr18,24163310,24163690,381,+,MTEa,MTE,chr18:24163310-24163690:+|MTEa|MTE
chrX,163597243,163597614,372,+,MTEa,MTE,chrX:163597243-163597614:+|MTEa|MTE
chr6,110834244,110834624,381,-,MTEa,MTE,chr6:110834244-110834624:-|MTEa|MTE
chrX,107608873,107609249,377,-,MTEb,MTE,chrX:107608873-107609249:-|MTEb|MTE
chr3,59961484,59961877,394,-,MTEa,MTE,chr3:59961484-59961877:-|MTEa|MTE
chr18,82423816,82424201,386,-,MTEa,MTE,chr18:82423816-82424201:-|MTEa|MTE
chrX,164742954,164743337,384,+,MTEa,MTE,chrX:164742954-164743337:+|MTEa|MTE
chr3,41185683,41186056,374,+,MTEa,MTE,chr3:41185683-41186056:+|MTEa|MTE
chr6,45432645,45433020,376,+,MTEa,MTE,chr6:45432645-45433020:+|MTEa|MTE
chr11,19231781,19232148,368,-,MTEa,MTE,chr11:19231781-19232148:-|MTEa|MTE
chr17,13211574,13211948,375,+,MTEa,MTE,chr17:13211574-13211948:+|MTEa|MTE
chr4,104378294,104378690,397,-,MTEa,MTE,chr4:104378294-104378690:-|MTEa|MTE
chr18,83462949,83463323,375,-,MTEa,MTE,chr18:83462949-83463323:-|MTEa|MTE
chr7,4425265,4425637,373,+,MTEa,MTE,chr7:4425265-4425637:+|MTEa|MTE
chr1,193193615,193194002,388,+,MTEa,MTE,chr1:193193615-193194002:+|MTEa|MTE
chr4,5450346,5450723,378,-,MTEb,MTE,chr4:5450346-5450723:-|MTEb|MTE
chr1,72959135,72959531,397,+,MTEa,MTE,chr1:72959135-72959531:+|MTEa|MTE
chr13,26214246,26214606,361,+,MTEb,MTE,chr13:26214246-26214606:+|MTEb|MTE
chr7,118653875,118654261,387,+,MTEa,MTE,chr7:118653875-118654261:+|MTEa|MTE
chr17,49674047,49674423,377,-,MTEa,MTE,chr17:49674047-49674423:-|MTEa|MTE
chrX,18579117,18579503,387,-,MTEa,MTE,chrX:18579117-18579503:-|MTEa|MTE
chr7,129462947,129463322,376,-,MTEa,MTE,chr7:129462947-129463322:-|MTEa|MTE
chr5,144662868,144663264,397,-,MTEb,MTE,chr5:144662868-144663264:-|MTEb|MTE
chr11,52636573,52636942,370,+,MTEa,MTE,chr11:52636573-52636942:+|MTEa|MTE
chr16,9892146,9892512,367,-,MTEb,MTE,chr16:9892146-9892512:-|MTEb|MTE
chr10,102757691,102758056,366,+,MTEb,MTE,chr10:102757691-102758056:+|MTEb|MTE
chr11,57570654,57571023,370,-,MTEb,MTE,chr11:57570654-57571023:-|MTEb|MTE
chr12,47980898,47981259,362,-,MTEb,MTE,chr12:47980898-47981259:-|MTEb|MTE
chr9,115727685,115728064,380,+,MTEa,MTE,chr9:115727685-115728064:+|MTEa|MTE
chr5,52932277,52932645,369,-,MTEb,MTE,chr5:52932277-52932645:-|MTEb|MTE
chr7,124497575,124497966,392,+,MTEa,MTE,chr7:124497575-124497966:+|MTEa|MTE
chr11,86368367,86368749,383,+,MTE2a,MTE2,chr11:86368367-86368749:+|MTE2a|MTE2
chrY,25951726,25952096,371,-,MTE2a,MTE2,chrY:25951726-25952096:-|MTE2a|MTE2
chrY,6430790,6431160,371,+,MTE2a,MTE2,chrY:6430790-6431160:+|MTE2a|MTE2
chrY,28474364,28474734,371,-,MTE2a,MTE2,chrY:28474364-28474734:-|MTE2a|MTE2
chr3,101189047,101189416,370,-,MTE2b,MTE2,chr3:101189047-101189416:-|MTE2b|MTE2
chrY,63545334,63545704,371,+,MTE2a,MTE2,chrY:63545334-63545704:+|MTE2a|MTE2
chr1,36133858,36134232,375,-,MTE2a,MTE2,chr1:36133858-36134232:-|MTE2a|MTE2
chr16,49392546,49392921,376,-,MTE2a,MTE2,chr16:49392546-49392921:-|MTE2a|MTE2
chr1,89591946,89592307,362,-,MTE2b,MTE2,chr1:89591946-89592307:-|MTE2b|MTE2
chr8,9454972,9455334,363,+,MTE2a,MTE2,chr8:9454972-9455334:+|MTE2a|MTE2
chr10,66579985,66580345,361,+,MTE2b,MTE2,chr10:66579985-66580345:+|MTE2b|MTE2
chr9,4149831,4150208,378,+,MTE2a,MTE2,chr9:4149831-4150208:+|MTE2a|MTE2
chr18,80430619,80431004,386,-,MTE2a,MTE2,chr18:80430619-80431004:-|MTE2a|MTE2
chr6,99578304,99578690,387,+,MTE2b,MTE2,chr6:99578304-99578690:+|MTE2b|MTE2
chr19,26594606,26594996,391,+,MTE2a,MTE2,chr19:26594606-26594996:+|MTE2a|MTE2
chr2,100210086,100210466,381,+,MTE2b,MTE2,chr2:100210086-100210466:+|MTE2b|MTE2
chr18,87099477,87099849,373,+,MTE2a,MTE2,chr18:87099477-87099849:+|MTE2a|MTE2
chr17,87244015,87244400,386,-,MTE2a,MTE2,chr17:87244015-87244400:-|MTE2a|MTE2
chr14,48414996,48415387,392,+,MTE2a,MTE2,chr14:48414996-48415387:+|MTE2a|MTE2
chr16,44125358,44125753,396,-,MTE2a,MTE2,chr16:44125358-44125753:-|MTE2a|MTE2
chr2,70845926,70846320,395,-,MTE2a,MTE2,chr2:70845926-70846320:-|MTE2a|MTE2
chr2,9960696,9961058,363,-,MTE2a,MTE2,chr2:9960696-9961058:-|MTE2a|MTE2
chr13,24480862,24481250,389,-,MTE2a,MTE2,chr13:24480862-24481250:-|MTE2a|MTE2
chr1,124156062,124156430,369,+,MTE2a,MTE2,chr1:124156062-124156430:+|MTE2a|MTE2
chr15,84694133,84694500,368,-,MTE2a,MTE2,chr15:84694133-84694500:-|MTE2a|MTE2
chr18,6879394,6879756,363,+,MTE2b,MTE2,chr18:6879394-6879756:+|MTE2b|MTE2
chr8,58566908,58567291,384,+,MTE2a,MTE2,chr8:58566908-58567291:+|MTE2a|MTE2
chr6,27869582,27869969,388,-,MTE2b,MTE2,chr6:27869582-27869969:-|MTE2b|MTE2
chr2,14365858,14366236,379,-,MTE2b,MTE2,chr2:14365858-14366236:-|MTE2b|MTE2
chr1,128058551,128058938,388,-,MTE2a,MTE2,chr1:128058551-128058938:-|MTE2a|MTE2
chr6,41768573,41768963,391,+,MTE2a,MTE2,chr6:41768573-41768963:+|MTE2a|MTE2
chr17,72741624,72742007,384,-,MTE2a,MTE2,chr17:72741624-72742007:-|MTE2a|MTE2
chr2,12157395,12157769,375,+,MTE2a,MTE2,chr2:12157395-12157769:+|MTE2a|MTE2
chr7,129813310,129813700,391,+,MTE2a,MTE2,chr7:129813310-129813700:+|MTE2a|MTE2
chr14,18460778,18461149,372,+,MTE2a,MTE2,chr14:18460778-18461149:+|MTE2a|MTE2
chr13,107641026,107641398,373,-,MTE2b,MTE2,chr13:107641026-107641398:-|MTE2b|MTE2
chr14,116621721,116622114,394,+,MTE2a,MTE2,chr14:116621721-116622114:+|MTE2a|MTE2
chr17,51563438,51563812,375,+,MTE2a,MTE2,chr17:51563438-51563812:+|MTE2a|MTE2
chrX,11472312,11472684,373,+,MTE2b,MTE2,chrX:11472312-11472684:+|MTE2b|MTE2
chr17,49052422,49052796,375,+,MTE2b,MTE2,chr17:49052422-49052796:+|MTE2b|MTE2
chr9,18595827,18596217,391,+,MTE2a,MTE2,chr9:18595827-18596217:+|MTE2a|MTE2
chrY,65983573,65983943,371,+,MTE2a,MTE2,chrY:65983573-65983943:+|MTE2a|MTE2
chr2,35874487,35874864,378,-,MTE2a,MTE2,chr2:35874487-35874864:-|MTE2a|MTE2
chrY,14120471,14120841,371,+,MTE2a,MTE2,chrY:14120471-14120841:+|MTE2a|MTE2
chr2,133253660,133254033,374,+,MTE2a,MTE2,chr2:133253660-133254033:+|MTE2a|MTE2
chr7,117107500,117107887,388,-,MTE2a,MTE2,chr7:117107500-117107887:-|MTE2a|MTE2
chr1,116287422,116287805,384,-,MTE2b,MTE2,chr1:116287422-116287805:-|MTE2b|MTE2
chr7,19190241,19190615,375,-,MTE2a,MTE2,chr7:19190241-19190615:-|MTE2a|MTE2
chr16,92024003,92024381,379,+,MTE2a,MTE2,chr16:92024003-92024381:+|MTE2a|MTE2
chr14,22177968,22178345,378,-,MTE2b,MTE2,chr14:22177968-22178345:-|MTE2b|MTE2
chr10,62509091,62509486,396,+,MTE2a,MTE2,chr10:62509091-62509486:+|MTE2a|MTE2
chr2,28400909,28401297,389,-,MTE2a,MTE2,chr2:28400909-28401297:-|MTE2a|MTE2
chr11,55989101,55989482,382,-,MTE2b,MTE2,chr11:55989101-55989482:-|MTE2b|MTE2
chr7,118391609,118391969,361,-,MTE2a,MTE2,chr7:118391609-118391969:-|MTE2a|MTE2
chr12,112094027,112094388,362,-,MTE2a,MTE2,chr12:112094027-112094388:-|MTE2a|MTE2
chr7,117875860,117876253,394,+,MTE2a,MTE2,chr7:117875860-117876253:+|MTE2a|MTE2
chr7,68910285,68910646,362,+,MTE2a,MTE2,chr7:68910285-68910646:+|MTE2a|MTE2
chr13,32692269,32692633,365,+,MTE2b,MTE2,chr13:32692269-32692633:+|MTE2b|MTE2
chr13,92755642,92756037,396,+,MTE2a,MTE2,chr13:92755642-92756037:+|MTE2a|MTE2
chr2,115798275,115798648,374,-,MTE2b,MTE2,chr2:115798275-115798648:-|MTE2b|MTE2
chr3,40471960,40472334,375,+,MTE2b,MTE2,chr3:40471960-40472334:+|MTE2b|MTE2
chr1,125294872,125295245,374,-,MTE2a,MTE2,chr1:125294872-125295245:-|MTE2a|MTE2
chr2,61718178,61718551,374,-,MTE2a,MTE2,chr2:61718178-61718551:-|MTE2a|MTE2
chr1,53787444,53787826,383,-,MTE2a,MTE2,chr1:53787444-53787826:-|MTE2a|MTE2
chr16,69925619,69926004,386,-,MTE2a,MTE2,chr16:69925619-69926004:-|MTE2a|MTE2
chr10,106710311,106710685,375,-,MTE2b,MTE2,chr10:106710311-106710685:-|MTE2b|MTE2
chr2,15427573,15427936,364,+,MTE2a,MTE2,chr2:15427573-15427936:+|MTE2a|MTE2
chr7,122655481,122655864,384,-,MTE2a,MTE2,chr7:122655481-122655864:-|MTE2a|MTE2
chr1,155030066,155030442,377,-,MTE2a,MTE2,chr1:155030066-155030442:-|MTE2a|MTE2
chr9,60297739,60298121,383,+,MTE2a,MTE2,chr9:60297739-60298121:+|MTE2a|MTE2
chr11,112269814,112270192,379,-,MTE2a,MTE2,chr11:112269814-112270192:-|MTE2a|MTE2
chr4,85149743,85150106,364,+,MTE2b,MTE2,chr4:85149743-85150106:+|MTE2b|MTE2
chr1,57526744,57527140,397,+,MTE2a,MTE2,chr1:57526744-57527140:+|MTE2a|MTE2
chr15,31875935,31876304,370,+,MTE2b,MTE2,chr15:31875935-31876304:+|MTE2b|MTE2
chr10,111425070,111425465,396,-,MTE2a,MTE2,chr10:111425070-111425465:-|MTE2a|MTE2
chr8,3250649,3251031,383,+,MTE2a,MTE2,chr8:3250649-3251031:+|MTE2a|MTE2
chr4,32202031,32202399,369,-,MTE2a,MTE2,chr4:32202031-32202399:-|MTE2a|MTE2
chr10,25889694,25890065,372,+,MTE2a,MTE2,chr10:25889694-25890065:+|MTE2a|MTE2
chrX,133744052,133744446,395,+,MTE2b,MTE2,chrX:133744052-133744446:+|MTE2b|MTE2
chr1,35771246,35771616,371,-,MTE2b,MTE2,chr1:35771246-35771616:-|MTE2b|MTE2
chr6,32675928,32676293,366,+,MTE2b,MTE2,chr6:32675928-32676293:+|MTE2b|MTE2
chr6,81179798,81180188,391,+,MTE2a,MTE2,chr6:81179798-81180188:+|MTE2a|MTE2
chr12,79340607,79340987,381,-,MTE2a,MTE2,chr12:79340607-79340987:-|MTE2a|MTE2
chr8,102623353,102623740,388,-,MTE2a,MTE2,chr8:102623353-102623740:-|MTE2a|MTE2
chr14,74364084,74364453,370,+,MTE2a,MTE2,chr14:74364084-74364453:+|MTE2a|MTE2
chr4,127997441,127997804,364,-,MTE2b,MTE2,chr4:127997441-127997804:-|MTE2b|MTE2
chr4,56173758,56174119,362,-,MTE2a,MTE2,chr4:56173758-56174119:-|MTE2a|MTE2
chr2,18729738,18730123,386,-,MTE2a,MTE2,chr2:18729738-18730123:-|MTE2a|MTE2
chr13,15693164,15693555,392,+,MTE2a,MTE2,chr13:15693164-15693555:+|MTE2a|MTE2
chr4,84280675,84281046,372,+,MTE2b,MTE2,chr4:84280675-84281046:+|MTE2b|MTE2
chr13,49656872,49657252,381,+,MTE2a,MTE2,chr13:49656872-49657252:+|MTE2a|MTE2
chr4,130272486,130272847,362,+,MTE2b,MTE2,chr4:130272486-130272847:+|MTE2b|MTE2
chr12,33123160,33123534,375,+,MTE2a,MTE2,chr12:33123160-33123534:+|MTE2a|MTE2
chr12,26982080,26982474,395,-,MTE2a,MTE2,chr12:26982080-26982474:-|MTE2a|MTE2
chr11,52191030,52191426,397,-,MTE2a,MTE2,chr11:52191030-52191426:-|MTE2a|MTE2
chr7,122561373,122561736,364,-,MTE2a,MTE2,chr7:122561373-122561736:-|MTE2a|MTE2
chr19,34724194,34724560,367,-,MTE2a,MTE2,chr19:34724194-34724560:-|MTE2a|MTE2
chr1,100031831,100032197,367,+,MTE2a,MTE2,chr1:100031831-100032197:+|MTE2a|MTE2
chr2,13365943,13366335,393,-,MTE2a,MTE2,chr2:13365943-13366335:-|MTE2a|MTE2
chr12,48979622,48979996,375,-,MTE2b,MTE2,chr12:48979622-48979996:-|MTE2b|MTE2
chr1,120405022,120405402,381,+,MTE2a,MTE2,chr1:120405022-120405402:+|MTE2a|MTE2
chr9,41317912,41318276,365,-,MTE2a,MTE2,chr9:41317912-41318276:-|MTE2a|MTE2
chr18,38047643,38048018,376,+,MTE2a,MTE2,chr18:38047643-38048018:+|MTE2a|MTE2
chr14,115361159,115361552,394,+,MTE2a,MTE2,chr14:115361159-115361552:+|MTE2a|MTE2
chr12,29024691,29025053,363,+,MTE2a,MTE2,chr12:29024691-29025053:+|MTE2a|MTE2
chr2,83155674,83156049,376,+,MTE2a,MTE2,chr2:83155674-83156049:+|MTE2a|MTE2
chr12,112322960,112323355,396,+,MTE2a,MTE2,chr12:112322960-112323355:+|MTE2a|MTE2
chr12,18271551,18271913,363,+,MTE2a,MTE2,chr12:18271551-18271913:+|MTE2a|MTE2
chr5,116755132,116755514,383,+,MTE2a,MTE2,chr5:116755132-116755514:+|MTE2a|MTE2
chr1,122450609,122450992,384,-,MTE2a,MTE2,chr1:122450609-122450992:-|MTE2a|MTE2
chr10,90802301,90802676,376,-,MTE2b,MTE2,chr10:90802301-90802676:-|MTE2b|MTE2
chr11,43883517,43883879,363,-,MTE2a,MTE2,chr11:43883517-43883879:-|MTE2a|MTE2
chr6,138446162,138446536,375,+,MTE2b,MTE2,chr6:138446162-138446536:+|MTE2b|MTE2
chr11,110507633,110508009,377,-,MTE2a,MTE2,chr11:110507633-110508009:-|MTE2a|MTE2
chr15,71277271,71277667,397,-,MTE2a,MTE2,chr15:71277271-71277667:-|MTE2a|MTE2
chr5,31427481,31427843,363,+,MTE2b,MTE2,chr5:31427481-31427843:+|MTE2b|MTE2
chr6,101397549,101397935,387,+,MTE2b,MTE2,chr6:101397549-101397935:+|MTE2b|MTE2
chr18,27081656,27082026,371,+,MTE2a,MTE2,chr18:27081656-27082026:+|MTE2a|MTE2
chr11,113214404,113214784,381,+,MTE2a,MTE2,chr11:113214404-113214784:+|MTE2a|MTE2
chr15,67254333,67254697,365,+,MTE2b,MTE2,chr15:67254333-67254697:+|MTE2b|MTE2
chr12,43900763,43901146,384,-,MTE2b,MTE2,chr12:43900763-43901146:-|MTE2b|MTE2
chr5,41461049,41461411,363,+,MTE2b,MTE2,chr5:41461049-41461411:+|MTE2b|MTE2
chr9,34509717,34510092,376,-,MTE2b,MTE2,chr9:34509717-34510092:-|MTE2b|MTE2
chr6,75888097,75888481,385,-,MTE2b,MTE2,chr6:75888097-75888481:-|MTE2b|MTE2
chr6,127479482,127479865,384,-,MTE2a,MTE2,chr6:127479482-127479865:-|MTE2a|MTE2
chr18,44390360,44390728,369,-,MTE2a,MTE2,chr18:44390360-44390728:-|MTE2a|MTE2
chr17,3428219,3428608,390,-,MTE2a,MTE2,chr17:3428219-3428608:-|MTE2a|MTE2
chr7,74140392,74140769,378,-,MTE2a,MTE2,chr7:74140392-74140769:-|MTE2a|MTE2
chr7,45598374,45598734,361,+,MTE2a,MTE2,chr7:45598374-45598734:+|MTE2a|MTE2
chr2,42689442,42689832,391,-,MTE2a,MTE2,chr2:42689442-42689832:-|MTE2a|MTE2
chr7,67021661,67022034,374,-,MTE2b,MTE2,chr7:67021661-67022034:-|MTE2b|MTE2
chrY,13433763,13434133,371,-,MTE2a,MTE2,chrY:13433763-13434133:-|MTE2a|MTE2
chr12,7820324,7820696,373,-,MTE2a,MTE2,chr12:7820324-7820696:-|MTE2a|MTE2
chr5,37468030,37468425,396,+,MTE2a,MTE2,chr5:37468030-37468425:+|MTE2a|MTE2
chr5,14657263,14657630,368,+,MTE2b,MTE2,chr5:14657263-14657630:+|MTE2b|MTE2
chr6,46215203,46215575,373,+,MTE2a,MTE2,chr6:46215203-46215575:+|MTE2a|MTE2
chr4,103820387,103820774,388,-,MTE2b,MTE2,chr4:103820387-103820774:-|MTE2b|MTE2
chr9,118403452,118403836,385,+,MTE2a,MTE2,chr9:118403452-118403836:+|MTE2a|MTE2
chrY,10253828,10254201,374,+,MTE2a,MTE2,chrY:10253828-10254201:+|MTE2a|MTE2
chr2,157443354,157443723,370,-,MTE2b,MTE2,chr2:157443354-157443723:-|MTE2b|MTE2
chr7,66922724,66923118,395,+,MTE2a,MTE2,chr7:66922724-66923118:+|MTE2a|MTE2
chr8,52165632,52166003,372,-,MTE2b,MTE2,chr8:52165632-52166003:-|MTE2b|MTE2
chr2,65512674,65513056,383,+,MTE2a,MTE2,chr2:65512674-65513056:+|MTE2a|MTE2
chr6,88416717,88417112,396,-,MTE2a,MTE2,chr6:88416717-88417112:-|MTE2a|MTE2
chr3,28590198,28590575,378,-,MTE2a,MTE2,chr3:28590198-28590575:-|MTE2a|MTE2
chrX,163944295,163944664,370,+,MTE2a,MTE2,chrX:163944295-163944664:+|MTE2a|MTE2
chr11,119255709,119256093,385,+,MTE2b,MTE2,chr11:119255709-119256093:+|MTE2b|MTE2
chr9,15634929,15635304,376,+,MTE2a,MTE2,chr9:15634929-15635304:+|MTE2a|MTE2
chr8,15704295,15704666,372,+,MTE2b,MTE2,chr8:15704295-15704666:+|MTE2b|MTE2
chr9,61813442,61813834,393,-,MTE2a,MTE2,chr9:61813442-61813834:-|MTE2a|MTE2
chr5,116355853,116356243,391,-,MTE2a,MTE2,chr5:116355853-116356243:-|MTE2a|MTE2
chr16,5666362,5666749,388,-,MTE2a,MTE2,chr16:5666362-5666749:-|MTE2a|MTE2
chr10,77123285,77123650,366,-,MTE2a,MTE2,chr10:77123285-77123650:-|MTE2a|MTE2
chr19,24348086,24348468,383,-,MTE2b,MTE2,chr19:24348086-24348468:-|MTE2b|MTE2
chr16,18357763,18358147,385,+,MTE2a,MTE2,chr16:18357763-18358147:+|MTE2a|MTE2
chr8,66081252,66081637,386,-,MTE2b,MTE2,chr8:66081252-66081637:-|MTE2b|MTE2
