#transId	geneId	source	chrom	start	end	strand	proteinId	geneName	transcriptName	geneType	transcriptType
ENSACHT00000009432	ENSACHG00000007048	ensembl	PVKX01010683.1	9321	9708	-	ENSACHP00000008344			protein_coding	protein_coding
ENSACHT00000010434	ENSACHG00000007108	ensembl	PVKX01010683.1	38068	62549	-	ENSACHP00000009255			protein_coding	protein_coding
ENSACHT00000010456	ENSACHG00000007108	ensembl	PVKX01010683.1	38068	62549	-	ENSACHP00000009273			protein_coding	protein_coding
ENSACHT00000010479	ENSACHG00000007108	ensembl	PVKX01010683.1	38068	62549	-	ENSACHP00000009295			protein_coding	protein_coding
ENSACHT00000010492	ENSACHG00000007108	ensembl	PVKX01010683.1	38068	62549	-	ENSACHP00000009307			protein_coding	protein_coding
ENSACHT00000010528	ENSACHG00000007108	ensembl	PVKX01010683.1	38297	62549	-	ENSACHP00000009338			protein_coding	protein_coding
ENSACHT00000010857	ENSACHG00000007996	ensembl	PVKX01010685.1	3564	29281	+	ENSACHP00000009620			protein_coding	protein_coding
ENSACHT00000022131	ENSACHG00000016879	ensembl	PVKX01010731.1	27048	38910	+	ENSACHP00000019528			protein_coding	protein_coding
ENSACHT00000022193	ENSACHG00000016879	ensembl	PVKX01010731.1	27048	38513	+	ENSACHP00000019579			protein_coding	protein_coding
ENSACHT00000022209	ENSACHG00000016879	ensembl	PVKX01010731.1	27048	38513	+	ENSACHP00000019592			protein_coding	protein_coding
ENSACHT00000013065	ENSACHG00000009799	ensembl	PVKX01010710.1	23349	23475	+				snoRNA	snoRNA
ENSACHT00000013182	ENSACHG00000009822	ensembl	PVKX01010710.1	36538	62954	+	ENSACHP00000011655			protein_coding	protein_coding
ENSACHT00000010970	ENSACHG00000008140	ensembl	PVKX01010689.1	695	26735	+	ENSACHP00000009723			protein_coding	protein_coding
ENSACHT00000011347	ENSACHG00000008242	ensembl	PVKX01010689.1	28691	62183	-	ENSACHP00000010074			protein_coding	protein_coding
ENSACHT00000024775	ENSACHG00000019200	ensembl	PVKX01010756.1	4920	34405	-	ENSACHP00000021788			protein_coding	protein_coding
ENSACHT00000024790	ENSACHG00000019200	ensembl	PVKX01010756.1	5393	34405	-	ENSACHP00000021802			protein_coding	protein_coding
ENSACHT00000022592	ENSACHG00000017336	ensembl	PVKX01010739.1	40852	58417	+	ENSACHP00000019907			protein_coding	protein_coding
ENSACHT00000022627	ENSACHG00000017336	ensembl	PVKX01010739.1	40852	56658	+	ENSACHP00000019937			protein_coding	protein_coding
ENSACHT00000011506	ENSACHG00000008532	ensembl	PVKX01010696.1	10884	61801	+	ENSACHP00000010211			protein_coding	protein_coding
ENSACHT00000011664	ENSACHG00000008703	ensembl	PVKX01010699.1	9914	53260	+	ENSACHP00000010348			protein_coding	protein_coding
ENSACHT00000011741	ENSACHG00000008786	ensembl	PVKX01010699.1	47638	47742	+				miRNA	miRNA
ENSACHT00000012115	ENSACHG00000008823	ensembl	PVKX01010702.1	3094	24016	-	ENSACHP00000010747			protein_coding	protein_coding
ENSACHT00000012150	ENSACHG00000008823	ensembl	PVKX01010702.1	4008	24016	-	ENSACHP00000010778			protein_coding	protein_coding
ENSACHT00000012265	ENSACHG00000009119	ensembl	PVKX01010702.1	36072	60922	-	ENSACHP00000010878			protein_coding	protein_coding
ENSACHT00000021868	ENSACHG00000016652	ensembl	PVKX01010728.1	2027	61825	+	ENSACHP00000019320			protein_coding	protein_coding
ENSACHT00000021893	ENSACHG00000016827	ensembl	PVKX01010728.1	13644	13748	-				snRNA	snRNA
ENSACHT00000012823	ENSACHG00000009573	ensembl	PVKX01010705.1	12715	47942	+	ENSACHP00000011347			protein_coding	protein_coding
ENSACHT00000012937	ENSACHG00000009573	ensembl	PVKX01010705.1	12715	47503	+	ENSACHP00000011441			protein_coding	protein_coding
ENSACHT00000012968	ENSACHG00000009573	ensembl	PVKX01010705.1	12715	47503	+	ENSACHP00000011473			protein_coding	protein_coding
ENSACHT00000012996	ENSACHG00000009573	ensembl	PVKX01010705.1	12715	47503	+	ENSACHP00000011498			protein_coding	protein_coding
ENSACHT00000012312	ENSACHG00000009210	ensembl	PVKX01010703.1	52027	52614	-				pseudogene	pseudogene
ENSACHT00000012488	ENSACHG00000009289	ensembl	PVKX01010704.1	25717	61545	-	ENSACHP00000011061			protein_coding	protein_coding
ENSACHT00000012536	ENSACHG00000009289	ensembl	PVKX01010704.1	25717	53676	-	ENSACHP00000011102			protein_coding	protein_coding
ENSACHT00000012583	ENSACHG00000009289	ensembl	PVKX01010704.1	25717	53401	-	ENSACHP00000011145			protein_coding	protein_coding
ENSACHT00000012612	ENSACHG00000009289	ensembl	PVKX01010704.1	25717	53401	-	ENSACHP00000011169			protein_coding	protein_coding
ENSACHT00000012668	ENSACHG00000009289	ensembl	PVKX01010704.1	31638	53401	-	ENSACHP00000011220			protein_coding	protein_coding
ENSACHT00000013050	ENSACHG00000009767	ensembl	PVKX01010707.1	6487	17440	+	ENSACHP00000011542			protein_coding	protein_coding
ENSACHT00000021300	ENSACHG00000016294	ensembl	PVKX01010727.1	5096	6533	+	ENSACHP00000018843			protein_coding	protein_coding
ENSACHT00000021615	ENSACHG00000016384	ensembl	PVKX01010727.1	30251	56335	-	ENSACHP00000019100			protein_coding	protein_coding
ENSACHT00000021640	ENSACHG00000016384	ensembl	PVKX01010727.1	30251	56278	-	ENSACHP00000019121			protein_coding	protein_coding
ENSACHT00000023026	ENSACHG00000017517	ensembl	PVKX01010741.1	5095	36264	+	ENSACHP00000020257			protein_coding	protein_coding
ENSACHT00000023098	ENSACHG00000017517	ensembl	PVKX01010741.1	5387	36264	+	ENSACHP00000020322			protein_coding	protein_coding
ENSACHT00000023247	ENSACHG00000017517	ensembl	PVKX01010741.1	5387	36264	+	ENSACHP00000020455			protein_coding	protein_coding
ENSACHT00000023411	ENSACHG00000017517	ensembl	PVKX01010741.1	5548	36264	+	ENSACHP00000020601			protein_coding	protein_coding
ENSACHT00000023460	ENSACHG00000017517	ensembl	PVKX01010741.1	5548	36264	+	ENSACHP00000020646			protein_coding	protein_coding
ENSACHT00000023597	ENSACHG00000018181	ensembl	PVKX01010741.1	44527	52121	-	ENSACHP00000020764			protein_coding	protein_coding
ENSACHT00000023645	ENSACHG00000018181	ensembl	PVKX01010741.1	44757	53811	-	ENSACHP00000020804			protein_coding	protein_coding
ENSACHT00000023711	ENSACHG00000018315	ensembl	PVKX01010743.1	30660	32235	-	ENSACHP00000020850			protein_coding	protein_coding
ENSACHT00000013274	ENSACHG00000009901	ensembl	PVKX01010714.1	4319	17588	-	ENSACHP00000011732			protein_coding	protein_coding
ENSACHT00000013392	ENSACHG00000010010	ensembl	PVKX01010714.1	26342	54453	+	ENSACHP00000011840			protein_coding	protein_coding
ENSACHT00000013453	ENSACHG00000010010	ensembl	PVKX01010714.1	26342	54453	+	ENSACHP00000011897			protein_coding	protein_coding
ENSACHT00000013511	ENSACHG00000010119	ensembl	PVKX01010722.1	3063	3198	-	ENSACHP00000011947			protein_coding	protein_coding
ENSACHT00000024599	ENSACHG00000018911	ensembl	PVKX01010754.1	3887	38902	+	ENSACHP00000021628			protein_coding	protein_coding
ENSACHT00000024721	ENSACHG00000019104	ensembl	PVKX01010754.1	48632	62746	+	ENSACHP00000021738			protein_coding	protein_coding
ENSACHT00000022248	ENSACHG00000017121	ensembl	PVKX01010735.1	11039	42540	-	ENSACHP00000019626			protein_coding	protein_coding
ENSACHT00000024119	ENSACHG00000018641	ensembl	PVKX01010749.1	39459	53784	-	ENSACHP00000021205			protein_coding	protein_coding
ENSACHT00000024139	ENSACHG00000018689	ensembl	PVKX01010749.1	47617	47756	+				snoRNA	snoRNA
ENSACHT00000024155	ENSACHG00000018695	ensembl	PVKX01010749.1	60751	60858	+				snRNA	snRNA
ENSACHT00000022420	ENSACHG00000017183	ensembl	PVKX01010737.1	15818	57526	-	ENSACHP00000019762			protein_coding	protein_coding
ENSACHT00000022438	ENSACHG00000017183	ensembl	PVKX01010737.1	15818	55532	-	ENSACHP00000019778			protein_coding	protein_coding
ENSACHT00000024173	ENSACHG00000018716	ensembl	PVKX01010752.1	24417	24524	+				snRNA	snRNA
ENSACHT00000023809	ENSACHG00000018384	ensembl	PVKX01010745.1	21629	53657	+	ENSACHP00000020940			protein_coding	protein_coding
ENSACHT00000023875	ENSACHG00000018384	ensembl	PVKX01010745.1	23382	53657	+	ENSACHP00000020990			protein_coding	protein_coding
ENSACHT00000024033	ENSACHG00000018555	ensembl	PVKX01010745.1	56588	62515	-	ENSACHP00000021130			protein_coding	protein_coding
ENSACHT00000024944	ENSACHG00000019348	ensembl	PVKX01010767.1	28815	28922	+				snRNA	snRNA
ENSACHT00000025266	ENSACHG00000019511	ensembl	PVKX01010773.1	21158	51549	-	ENSACHP00000022214			protein_coding	protein_coding
ENSACHT00000025321	ENSACHG00000019511	ensembl	PVKX01010773.1	21158	51549	-	ENSACHP00000022267			protein_coding	protein_coding
ENSACHT00000025361	ENSACHG00000019511	ensembl	PVKX01010773.1	21158	50564	-	ENSACHP00000022304			protein_coding	protein_coding
ENSACHT00000025395	ENSACHG00000019713	ensembl	PVKX01010773.1	51580	51684	+				snRNA	snRNA
ENSACHT00000024371	ENSACHG00000018741	ensembl	PVKX01010753.1	14374	56865	+	ENSACHP00000021426			protein_coding	protein_coding
ENSACHT00000026047	ENSACHG00000020250	ensembl	PVKX01010778.1	10961	37011	+	ENSACHP00000022898			protein_coding	protein_coding
ENSACHT00000026170	ENSACHG00000020311	ensembl	PVKX01010778.1	37525	50168	-	ENSACHP00000023003			protein_coding	protein_coding
ENSACHT00000026197	ENSACHG00000020311	ensembl	PVKX01010778.1	37525	50168	-	ENSACHP00000023030			protein_coding	protein_coding
ENSACHT00000026233	ENSACHG00000020311	ensembl	PVKX01010778.1	38771	50168	-	ENSACHP00000023063			protein_coding	protein_coding
ENSACHT00000026293	ENSACHG00000020436	ensembl	PVKX01010780.1	27154	28085	+	ENSACHP00000023115			protein_coding	protein_coding
ENSACHT00000024827	ENSACHG00000019256	ensembl	PVKX01010758.1	23363	25338	+	ENSACHP00000021834			protein_coding	protein_coding
ENSACHT00000024982	ENSACHG00000019364	ensembl	PVKX01010768.1	38005	39793	-	ENSACHP00000021972			protein_coding	protein_coding
ENSACHT00000025011	ENSACHG00000019409	ensembl	PVKX01010768.1	38311	41082	+	ENSACHP00000021997			protein_coding	protein_coding
ENSACHT00000024904	ENSACHG00000019283	ensembl	PVKX01010762.1	671	57893	-	ENSACHP00000021904			protein_coding	protein_coding
ENSACHT00000025061	ENSACHG00000019432	ensembl	PVKX01010771.1	2141	11675	-	ENSACHP00000022040			protein_coding	protein_coding
ENSACHT00000025968	ENSACHG00000019775	ensembl	PVKX01010777.1	772	27107	+	ENSACHP00000022829			protein_coding	protein_coding
ENSACHT00000026003	ENSACHG00000019775	ensembl	PVKX01010777.1	772	27107	+	ENSACHP00000022857			protein_coding	protein_coding
ENSACHT00000026822	ENSACHG00000020898	ensembl	PVKX01010793.1	12669	44684	+	ENSACHP00000023553			protein_coding	protein_coding
ENSACHT00000028895	ENSACHG00000022520	ensembl	PVKX01010839.1	1198	27732	+	ENSACHP00000025358			protein_coding	protein_coding
ENSACHT00000026933	ENSACHG00000020991	ensembl	PVKX01010796.1	5478	23907	-	ENSACHP00000023648			protein_coding	protein_coding
ENSACHT00000026968	ENSACHG00000021023	ensembl	PVKX01010796.1	41112	49588	+	ENSACHP00000023678			protein_coding	protein_coding
ENSACHT00000027138	ENSACHG00000021158	ensembl	PVKX01010804.1	11190	55523	+	ENSACHP00000023829			protein_coding	protein_coding
ENSACHT00000027168	ENSACHG00000021158	ensembl	PVKX01010804.1	11190	55072	+	ENSACHP00000023855			protein_coding	protein_coding
ENSACHT00000027217	ENSACHG00000021158	ensembl	PVKX01010804.1	11190	55072	+	ENSACHP00000023896			protein_coding	protein_coding
ENSACHT00000027264	ENSACHG00000021158	ensembl	PVKX01010804.1	11666	55072	+	ENSACHP00000023941			protein_coding	protein_coding
ENSACHT00000027377	ENSACHG00000021365	ensembl	PVKX01010804.1	57076	62475	-	ENSACHP00000024037			protein_coding	protein_coding
ENSACHT00000027447	ENSACHG00000021412	ensembl	PVKX01010806.1	15793	17196	+	ENSACHP00000024096			protein_coding	protein_coding
ENSACHT00000027474	ENSACHG00000021454	ensembl	PVKX01010806.1	46565	58996	-	ENSACHP00000024119			protein_coding	protein_coding
ENSACHT00000029530	ENSACHG00000023057	ensembl	PVKX01010853.1	8474	57664	+	ENSACHP00000025929			protein_coding	protein_coding
ENSACHT00000029553	ENSACHG00000023057	ensembl	PVKX01010853.1	8474	57664	+	ENSACHP00000025951			protein_coding	protein_coding
ENSACHT00000027670	ENSACHG00000021614	ensembl	PVKX01010809.1	15028	51520	+	ENSACHP00000024286			protein_coding	protein_coding
ENSACHT00000026676	ENSACHG00000020509	ensembl	PVKX01010785.1	15548	29005	-	ENSACHP00000023429			protein_coding	protein_coding
ENSACHT00000026714	ENSACHG00000020509	ensembl	PVKX01010785.1	15548	29005	-	ENSACHP00000023466			protein_coding	protein_coding
ENSACHT00000026781	ENSACHG00000020845	ensembl	PVKX01010785.1	48852	60459	-	ENSACHP00000023519			protein_coding	protein_coding
ENSACHT00000026871	ENSACHG00000020938	ensembl	PVKX01010794.1	20948	48715	+	ENSACHP00000023591			protein_coding	protein_coding
ENSACHT00000026912	ENSACHG00000020975	ensembl	PVKX01010795.1	58646	58772	+				snoRNA	snoRNA
ENSACHT00000027016	ENSACHG00000021049	ensembl	PVKX01010799.1	44547	54077	+	ENSACHP00000023718			protein_coding	protein_coding
ENSACHT00000027050	ENSACHG00000021095	ensembl	PVKX01010800.1	55881	62398	-	ENSACHP00000023749			protein_coding	protein_coding
ENSACHT00000028268	ENSACHG00000021955	ensembl	PVKX01010823.1	14880	22101	-	ENSACHP00000024811			protein_coding	protein_coding
ENSACHT00000028314	ENSACHG00000022123	ensembl	PVKX01010823.1	23610	38126	-	ENSACHP00000024850			protein_coding	protein_coding
ENSACHT00000028357	ENSACHG00000022123	ensembl	PVKX01010823.1	35690	38126	-	ENSACHP00000024888			protein_coding	protein_coding
ENSACHT00000028411	ENSACHG00000022198	ensembl	PVKX01010823.1	41854	61466	-	ENSACHP00000024934			protein_coding	protein_coding
ENSACHT00000027569	ENSACHG00000021520	ensembl	PVKX01010808.1	7448	21268	+	ENSACHP00000024202			protein_coding	protein_coding
ENSACHT00000027590	ENSACHG00000021520	ensembl	PVKX01010808.1	10136	21268	+	ENSACHP00000024222			protein_coding	protein_coding
ENSACHT00000027770	ENSACHG00000021703	ensembl	PVKX01010815.1	55544	57324	-	ENSACHP00000024374			protein_coding	protein_coding
ENSACHT00000027907	ENSACHG00000021765	ensembl	PVKX01010817.1	4543	48717	-	ENSACHP00000024497			protein_coding	protein_coding
ENSACHT00000027947	ENSACHG00000021765	ensembl	PVKX01010817.1	10873	48717	-	ENSACHP00000024529			protein_coding	protein_coding
ENSACHT00000027996	ENSACHG00000021765	ensembl	PVKX01010817.1	20635	48717	-	ENSACHP00000024573			protein_coding	protein_coding
ENSACHT00000028050	ENSACHG00000021765	ensembl	PVKX01010817.1	32331	48809	-	ENSACHP00000024623			protein_coding	protein_coding
ENSACHT00000027736	ENSACHG00000021658	ensembl	PVKX01010813.1	15403	17628	+	ENSACHP00000024343			protein_coding	protein_coding
ENSACHT00000006172	ENSACHG00000004466	ensembl	PVKX01010871.1	1536	42440	-	ENSACHP00000005451			protein_coding	protein_coding
ENSACHT00000029059	ENSACHG00000022663	ensembl	PVKX01010840.1	1147	45982	-	ENSACHP00000025508			protein_coding	protein_coding
ENSACHT00000029086	ENSACHG00000022663	ensembl	PVKX01010840.1	1147	45982	-	ENSACHP00000025531			protein_coding	protein_coding
ENSACHT00000029105	ENSACHG00000022663	ensembl	PVKX01010840.1	1147	45982	-	ENSACHP00000025547			protein_coding	protein_coding
ENSACHT00000029120	ENSACHG00000022663	ensembl	PVKX01010840.1	1147	45982	-	ENSACHP00000025561			protein_coding	protein_coding
ENSACHT00000029154	ENSACHG00000022798	ensembl	PVKX01010842.1	20	13055	+	ENSACHP00000025591			protein_coding	protein_coding
ENSACHT00000029201	ENSACHG00000022832	ensembl	PVKX01010842.1	22126	41984	-	ENSACHP00000025631			protein_coding	protein_coding
ENSACHT00000029228	ENSACHG00000022832	ensembl	PVKX01010842.1	22730	54321	-	ENSACHP00000025655			protein_coding	protein_coding
ENSACHT00000028444	ENSACHG00000022238	ensembl	PVKX01010826.1	10334	11348	-	ENSACHP00000024964			protein_coding	protein_coding
ENSACHT00000028456	ENSACHG00000022254	ensembl	PVKX01010826.1	18891	19932	-	ENSACHP00000024977			protein_coding	protein_coding
ENSACHT00000029637	ENSACHG00000023158	ensembl	PVKX01010855.1	11354	51049	-	ENSACHP00000026024			protein_coding	protein_coding
ENSACHT00000028477	ENSACHG00000022266	ensembl	PVKX01010827.1	14623	36330	+	ENSACHP00000024998			protein_coding	protein_coding
ENSACHT00000029719	ENSACHG00000023205	ensembl	PVKX01010860.1	16275	49316	+	ENSACHP00000026103			protein_coding	protein_coding
ENSACHT00000029731	ENSACHG00000023205	ensembl	PVKX01010860.1	16275	49316	+	ENSACHP00000026114			protein_coding	protein_coding
ENSACHT00000029742	ENSACHG00000023205	ensembl	PVKX01010860.1	16275	49316	+	ENSACHP00000026122			protein_coding	protein_coding
ENSACHT00000029747	ENSACHG00000023205	ensembl	PVKX01010860.1	18880	59075	+	ENSACHP00000026125			protein_coding	protein_coding
ENSACHT00000029756	ENSACHG00000023205	ensembl	PVKX01010860.1	27905	49316	+	ENSACHP00000026133			protein_coding	protein_coding
ENSACHT00000006216	ENSACHG00000004501	ensembl	PVKX01010874.1	3331	38228	+	ENSACHP00000005493			protein_coding	protein_coding
ENSACHT00000028526	ENSACHG00000022303	ensembl	PVKX01010836.1	331	639	+				pseudogene	pseudogene
ENSACHT00000028597	ENSACHG00000022324	ensembl	PVKX01010837.1	3590	62245	+	ENSACHP00000025100			protein_coding	protein_coding
ENSACHT00000029808	ENSACHG00000023285	ensembl	PVKX01010870.1	8197	9283	+	ENSACHP00000026182			protein_coding	protein_coding
ENSACHT00000028660	ENSACHG00000022400	ensembl	PVKX01010838.1	2748	17045	-	ENSACHP00000025154			protein_coding	protein_coding
ENSACHT00000028673	ENSACHG00000022400	ensembl	PVKX01010838.1	2748	17045	-	ENSACHP00000025166			protein_coding	protein_coding
ENSACHT00000028746	ENSACHG00000022462	ensembl	PVKX01010838.1	29404	61822	-	ENSACHP00000025227			protein_coding	protein_coding
ENSACHT00000028757	ENSACHG00000022462	ensembl	PVKX01010838.1	29404	61822	-	ENSACHP00000025239			protein_coding	protein_coding
ENSACHT00000029271	ENSACHG00000022896	ensembl	PVKX01010847.1	8241	22170	+	ENSACHP00000025689			protein_coding	protein_coding
ENSACHT00000029294	ENSACHG00000022914	ensembl	PVKX01010849.1	8352	16379	+	ENSACHP00000025710			protein_coding	protein_coding
ENSACHT00000029422	ENSACHG00000022972	ensembl	PVKX01010849.1	44542	62054	+	ENSACHP00000025827			protein_coding	protein_coding
ENSACHT00000029437	ENSACHG00000022972	ensembl	PVKX01010849.1	44542	61402	+	ENSACHP00000025842			protein_coding	protein_coding
ENSACHT00000029443	ENSACHG00000022972	ensembl	PVKX01010849.1	44542	55298	+	ENSACHP00000025847			protein_coding	protein_coding
ENSACHT00000029452	ENSACHG00000022972	ensembl	PVKX01010849.1	44542	51944	+	ENSACHP00000025855			protein_coding	protein_coding
ENSACHT00000029658	ENSACHG00000023171	ensembl	PVKX01010857.1	1047	19124	+	ENSACHP00000026044			protein_coding	protein_coding
ENSACHT00000006747	ENSACHG00000004935	ensembl	PVKX01010884.1	18248	50166	+	ENSACHP00000005972			protein_coding	protein_coding
ENSACHT00000029780	ENSACHG00000023255	ensembl	PVKX01010865.1	19837	60849	-	ENSACHP00000026158			protein_coding	protein_coding
ENSACHT00000006776	ENSACHG00000004959	ensembl	PVKX01010891.1	31486	41839	-	ENSACHP00000005999			protein_coding	protein_coding
ENSACHT00000006786	ENSACHG00000004959	ensembl	PVKX01010891.1	31486	41839	-	ENSACHP00000006007			protein_coding	protein_coding
ENSACHT00000029797	ENSACHG00000023274	ensembl	PVKX01010868.1	22279	56531	-	ENSACHP00000026172			protein_coding	protein_coding
ENSACHT00000029802	ENSACHG00000023280	ensembl	PVKX01010868.1	46492	47545	+	ENSACHP00000026177			protein_coding	protein_coding
ENSACHT00000029788	ENSACHG00000023269	ensembl	PVKX01010867.1	23267	23618	+				processed_pseudogene	processed_pseudogene
ENSACHT00000007018	ENSACHG00000005106	ensembl	PVKX01010897.1	2517	24991	+	ENSACHP00000006202			protein_coding	protein_coding
ENSACHT00000007065	ENSACHG00000005185	ensembl	PVKX01010897.1	28706	36636	-	ENSACHP00000006244			protein_coding	protein_coding
ENSACHT00000007105	ENSACHG00000005185	ensembl	PVKX01010897.1	29137	36636	-	ENSACHP00000006282			protein_coding	protein_coding
ENSACHT00000007179	ENSACHG00000005267	ensembl	PVKX01010897.1	40343	48124	-	ENSACHP00000006347			protein_coding	protein_coding
ENSACHT00000007204	ENSACHG00000005294	ensembl	PVKX01010898.1	44153	44343	+				snRNA	snRNA
